accuracy,precision,recall,f1,kappa,mcc,balanced_acc,roc_auc,pr_auc,ece,threshold,pred_high_rate,true_high_rate,collapsed,method,fold,test_subject,n
0.5714285714285714,0.5,0.6666666666666666,0.5714285714285714,0.15999999999999992,0.16666666666666666,0.5833333333333333,0.75,0.7555555555555555,0.3697210669517517,0.6192474722862243,0.5714285714285714,0.42857142857142855,0,subject_median_unsup,26,S28,7
0.5714285714285714,0.5,0.6666666666666666,0.5714285714285714,0.15999999999999992,0.16666666666666666,0.5833333333333333,0.75,0.7555555555555555,0.3697210669517517,0.6192474722862243,0.5714285714285714,0.42857142857142855,0,subject_prior_quantile_unsup,26,S28,7
0.85,0.85,1.0,0.918918918918919,0.0,0.0,0.5,0.9215686274509803,0.9866713713349118,0.25820082724094384,0.5,1.0,0.85,1,fixed_0p50,27,S29,20
0.85,0.85,1.0,0.918918918918919,0.0,0.0,0.5,0.9215686274509803,0.9866713713349118,0.25820082724094384,0.46,1.0,0.85,1,fold_val_threshold,27,S29,20
0.85,0.85,1.0,0.918918918918919,0.0,0.0,0.5,0.9215686274509803,0.9866713713349118,0.25820082724094384,0.47200000000000003,1.0,0.85,1,fold_threshold_shrink,27,S29,20
0.85,0.85,1.0,0.918918918918919,0.0,0.0,0.5,0.9215686274509803,0.9866713713349118,0.25820082724094384,0.46,1.0,0.85,1,fold_threshold_clipped,27,S29,20
0.65,1.0,0.5882352941176471,0.7407407407407407,0.30000000000000004,0.420084025208403,0.7941176470588236,0.9215686274509803,0.9866713713349118,0.25820082724094384,0.620438426733017,0.5,0.85,0,subject_median_unsup,27,S29,20
0.65,1.0,0.5882352941176471,0.7407407407407407,0.30000000000000004,0.420084025208403,0.7941176470588236,0.9215686274509803,0.9866713713349118,0.25820082724094384,0.620438426733017,0.5,0.85,0,subject_prior_quantile_unsup,27,S29,20
0.8461538461538461,0.5,1.0,0.6666666666666666,0.5806451612903225,0.6396021490668313,0.9090909090909092,1.0,1.0,0.6777868659020617,0.5,0.3076923076923077,0.15384615384615385,0,fixed_0p50,28,S30,13
0.8461538461538461,0.5,1.0,0.6666666666666666,0.5806451612903225,0.6396021490668313,0.9090909090909092,1.0,1.0,0.6777868659020617,0.44,0.3076923076923077,0.15384615384615385,0,fold_val_threshold,28,S30,13
0.8461538461538461,0.5,1.0,0.6666666666666666,0.5806451612903225,0.6396021490668313,0.9090909090909092,1.0,1.0,0.6777868659020617,0.458,0.3076923076923077,0.15384615384615385,0,fold_threshold_shrink,28,S30,13
